# boot-timeline.py --retro, tool sha256 05dd4a74c349be5e161b44900474dc6b4795186d112456ee39485a59e4214273, paths: bench/2026-09-23
# one record per line; columns unused by a record are empty; seconds
# records: loader seg lm kboot cell nothing fragment class? term1 term1cell reset scale scalefit
record	firmware	variant	class	image	directory	capture	quantity	from	to	seg_class	n	value	median	min	max	p90	argmax	ratio	slope	ci_lo	ci_hi	r	note
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	kernel.late	fastpath	userinit	comparable	1	3.121911											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	kernel.total	kentry	userinit	comparable	1	9.314436											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	user.ready	userinit	ready	not-comparable	1	0.114354											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	10.642587											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.046393											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.012498											
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	jump					0.011082											byte 12
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	decomp					0.015647											byte 41
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	decomp_done					1.216854											byte 114
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	kentry					1.224879											byte 142
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	b00					1.245081											byte 169
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	b09					1.291474											byte 306
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	wlan					2.036754											byte 685
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	nic					6.569800											byte 744
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	fastpath					7.417404											byte 1291
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	b10					10.526817											byte 1789
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	userinit					10.539315											byte 1800
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P1Q-r04-boot.log	ready					10.653669											byte 2115
kboot	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log																	inherited from P2-A; `RLXFW-B00`
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.189148											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	rtkload.total	jump	kentry	comparable	1	1.202405											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	kernel.early	kentry	wlan	comparable	1	0.802961											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	kernel.wlan	wlan	nic	comparable	1	4.488393											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	kernel.nic	nic	fastpath	comparable	1	0.840555											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	kernel.late	fastpath	userinit	comparable	1	3.092295											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	kernel.total	kentry	userinit	comparable	1	9.224204											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	user.ready	userinit	ready	not-comparable	1	0.113928											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	10.540537											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.045835											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.011588											
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	jump					0.011601											byte 12
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	decomp					0.017139											byte 41
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	decomp_done					1.206287											byte 114
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	kentry					1.214006											byte 142
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	b00					1.234276											byte 169
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	b09					1.280111											byte 306
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	wlan					2.016967											byte 685
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	nic					6.505360											byte 744
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	fastpath					7.345915											byte 1291
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	b10					10.426622											byte 1789
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	userinit					10.438210											byte 1800
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r01-boot.log	ready					10.552138											byte 2115
kboot	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log																	inherited from P2Q-r02-rz; `RLXFW-B00`
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.189683											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	rtkload.total	jump	kentry	comparable	1	1.204797											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	kernel.early	kentry	wlan	comparable	1	0.801947											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	kernel.wlan	wlan	nic	comparable	1	4.489227											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	kernel.nic	nic	fastpath	comparable	1	0.839103											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	kernel.late	fastpath	userinit	comparable	1	3.090275											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	kernel.total	kentry	userinit	comparable	1	9.220552											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	user.ready	userinit	ready	not-comparable	1	0.113162											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	10.538511											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.046125											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.011636											
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	jump					0.010326											byte 12
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	decomp					0.017578											byte 41
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	decomp_done					1.207261											byte 114
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	kentry					1.215123											byte 142
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	b00					1.234822											byte 169
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	b09					1.280947											byte 306
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	wlan					2.017070											byte 685
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	nic					6.506297											byte 744
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	fastpath					7.345400											byte 1291
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	b10					10.424039											byte 1789
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	userinit					10.435675											byte 1800
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P2Q-r02-boot.log	ready					10.548837											byte 2115
kboot	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log																	inherited from P3-A; `RLXFW-B00`
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.187909											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	rtkload.total	jump	kentry	comparable	1	1.201280											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	kernel.early	kentry	wlan	comparable	1	0.802121											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	kernel.wlan	wlan	nic	comparable	1	4.482159											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	kernel.nic	nic	fastpath	comparable	1	0.839362											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	kernel.late	fastpath	userinit	comparable	1	3.087148											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	kernel.total	kentry	userinit	comparable	1	9.210790											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	user.ready	userinit	ready	not-comparable	1	0.112829											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	10.524899											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.045650											
seg	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.011458											
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	jump					0.009555											byte 12
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	decomp					0.015138											byte 41
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	decomp_done					1.203047											byte 114
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	kentry					1.210835											byte 142
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	b00					1.230842											byte 169
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	b09					1.276492											byte 306
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	wlan					2.012956											byte 685
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	nic					6.495115											byte 744
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	fastpath					7.334477											byte 1291
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	b10					10.410167											byte 1789
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	userinit					10.421625											byte 1800
lm	rlxfw	quiet	cold	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r01-boot.log	ready					10.534454											byte 2115
kboot	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log																	inherited from P3Q-r02-rz; `RLXFW-B00`
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.187955											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	rtkload.total	jump	kentry	comparable	1	1.202401											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	kernel.early	kentry	wlan	comparable	1	0.802074											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	kernel.wlan	wlan	nic	comparable	1	4.482950											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	kernel.nic	nic	fastpath	comparable	1	0.839458											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	kernel.late	fastpath	userinit	comparable	1	3.087729											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	kernel.total	kentry	userinit	comparable	1	9.212211											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	user.ready	userinit	ready	not-comparable	1	0.112057											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	boot.jump_to_ready	jump	ready	not-comparable	1	10.526669											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	rlxfw.setup	b00	b09	not-comparable	1	0.046074											
seg	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	rlxfw.initpost	b10	userinit	not-comparable	1	0.012336											
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	jump					0.010496											byte 12
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	decomp					0.017305											byte 41
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	decomp_done					1.205260											byte 114
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	kentry					1.212897											byte 142
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	b00					1.232703											byte 169
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	b09					1.278777											byte 306
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	wlan					2.014971											byte 685
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	nic					6.497921											byte 744
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	fastpath					7.337379											byte 1291
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	b10					10.412772											byte 1789
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	userinit					10.425108											byte 1800
lm	rlxfw	quiet	warm	A2C56BC8	bench/2026-09-23	bench/2026-09-23/P3Q-r02-boot.log	ready					10.537165											byte 2115
kboot	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log																	inherited from V1-A; `init started: BusyBox v1.13.4`
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.037217											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	rtkload.total	jump	kentry	comparable	1	1.050186											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	kernel.early	kentry	wlan	comparable	1	0.651688											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	kernel.wlan	wlan	nic	comparable	1	4.522264											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	kernel.nic	nic	fastpath	comparable	1	0.816863											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	kernel.late	fastpath	userinit	comparable	1	0.951521											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	kernel.total	kentry	userinit	comparable	1	6.942336											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	user.ready	userinit	ready	not-comparable	1	18.317105											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	boot.jump_to_ready	jump	ready	not-comparable	1	26.309627											
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	jump					0.010217											byte 12
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	decomp					0.015741											byte 41
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	decomp_done					1.052958											byte 114
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	kentry					1.060403											byte 142
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	wlan					1.712091											byte 169
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	nic					6.234355											byte 419
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	fastpath					7.051218											byte 746
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	userinit					8.002739											byte 771
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V1-BOOT.log	ready					26.319844											byte 1750
kboot	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log																	inherited from V2-A; `init started: BusyBox v1.13.4`
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.036748											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	rtkload.total	jump	kentry	comparable	1	1.048721											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	kernel.early	kentry	wlan	comparable	1	0.651499											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	kernel.wlan	wlan	nic	comparable	1	4.522136											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	kernel.nic	nic	fastpath	comparable	1	0.815464											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	kernel.late	fastpath	userinit	comparable	1	0.953632											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	kernel.total	kentry	userinit	comparable	1	6.942731											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	user.ready	userinit	ready	not-comparable	1	18.094300											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	boot.jump_to_ready	jump	ready	not-comparable	1	26.085752											
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	jump					0.013884											byte 12
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	decomp					0.017950											byte 41
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	decomp_done					1.054698											byte 114
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	kentry					1.062605											byte 142
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	wlan					1.714104											byte 169
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	nic					6.236240											byte 419
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	fastpath					7.051704											byte 746
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	userinit					8.005336											byte 771
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V2-BOOT.log	ready					26.099636											byte 1750
kboot	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log																	inherited from V3-A; `init started: BusyBox v1.13.4`
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.038023											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	rtkload.total	jump	kentry	comparable	1	1.052255											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	kernel.early	kentry	wlan	comparable	1	0.652501											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	kernel.wlan	wlan	nic	comparable	1	4.527160											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	kernel.nic	nic	fastpath	comparable	1	0.832872											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	kernel.late	fastpath	userinit	comparable	1	0.975365											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	kernel.total	kentry	userinit	comparable	1	6.987898											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	user.ready	userinit	ready	not-comparable	1	18.218087											
seg	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	boot.jump_to_ready	jump	ready	not-comparable	1	26.258240											
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	jump					0.012671											byte 12
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	decomp					0.019006											byte 41
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	decomp_done					1.057029											byte 114
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	kentry					1.064926											byte 142
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	wlan					1.717427											byte 169
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	nic					6.244587											byte 419
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	fastpath					7.077459											byte 746
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	userinit					8.052824											byte 771
lm	vendor	-	cold	-	bench/2026-09-23	bench/2026-09-23/V3-BOOT.log	ready					26.270911											byte 1750
kboot	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log																	inherited from V4-WZ; `init started: BusyBox v1.13.4`
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	rtkload.decompress	decomp	decomp_done	comparable	1	1.026900											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	rtkload.total	jump	kentry	comparable	1	1.039828											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	kernel.early	kentry	wlan	comparable	1	0.646594											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	kernel.wlan	wlan	nic	comparable	1	4.480443											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	kernel.nic	nic	fastpath	comparable	1	0.814798											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	kernel.late	fastpath	userinit	comparable	1	0.951517											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	kernel.total	kentry	userinit	comparable	1	6.893352											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	user.ready	userinit	ready	not-comparable	1	17.406208											
seg	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	boot.jump_to_ready	jump	ready	not-comparable	1	25.339388											
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	jump					0.009649											byte 12
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	decomp					0.015018											byte 41
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	decomp_done					1.041918											byte 114
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	kentry					1.049477											byte 142
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	wlan					1.696071											byte 169
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	nic					6.176514											byte 419
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	fastpath					6.991312											byte 746
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	userinit					7.942829											byte 771
lm	vendor	-	warm	-	bench/2026-09-23	bench/2026-09-23/V4-BOOT.log	ready					25.349037											byte 1750
